Category,Subcategory,Title,Brend,Country,Url of Product
Молочные продукты и яйца,Йогурт,Йогурт 2.5% Клубника Danone ст 4х120г,Danone,KZ,/product/4870206414163-kz-yogurt-danone-klubnika-25-120gr-stak
Молочные продукты и яйца,Йогурт,Йогурт 4% термостатный Danone п/б 160г,Danone,KZ,/product/4600605024218-kz-yogurt-danone-termostatnyy-gustoy-4-160gr-ban
Молочные продукты и яйца,Йогурт,Напиток сывороточный пастеризованный Вишня-черешня Актуаль п/бут 310г,Актуаль,RU,/product/4690502005953-kz-napitok-syvorotochnyy-aktual-vishnyachereshnya-310ml-pb
Молочные продукты и яйца,Йогурт,Йогурт 2.5% Испанский апельсин Чудо ст 290г,Чудо,RU,/product/4690228101113-kz-yogurt-chudo-ispanskiy-apelsin-25-290gr-stak
Молочные продукты и яйца,Йогурт,Йогурт 2.4% Испанский апельсин Чудо п/бут 270г,Чудо,RU,/product/4690228101069-kz-yogurt-pitevoy-chudo-ispanskiy-apelsin-270gr-pb
Молочные продукты и яйца,Йогурт,Коктейль 4.5% йогуртный Клубника в шоколаде Чудо ст 235г,Чудо,RU,/product/4690228036521-kz-kokteyl-chudo-desert-yogurtnyyklubnikashok-45-235gr-stak
Молочные продукты и яйца,Йогурт,Коктейль 4.5% йогуртный Манговый сорбет Чудо ст 235г,Чудо,RU,/product/4690228036545-kz-kokteyl-chudo-desert-yogurtnyymangovyy-sorbet-45-235gr-stak
Молочные продукты и яйца,Йогурт,Коктейль 4.5% йогуртный Морожное с карамелью и грецким орехом Чудо ст 235г,Чудо,RU,/product/4690228036569-kz-kokteyl-chudo-desert-yogurtnyymorozhenoekaramelgreckiy-oreh45-235gr-stak
Молочные продукты и яйца,Йогурт,"Йогурт 2.5% с манго, ананасом и семенами чиа Гавайский микс Чудо cт 290г",Чудо,RU,/product/4690228035296-kz-yogurt-chudo-mangoananaschia-25-290gr-stak
Молочные продукты и яйца,Йогурт,Биопродукт кисломолочный 1.9% Мюсли-курага Bio Max ст 130г,Bio Max,RU,/product/4690228036040-kz-bioyogurt-bio-max-kuraga-myusli-19-130gr-stak
Молочные продукты и яйца,Йогурт,Напиток кисломолочный 1.5% для детей от 3лет Тутти-фрутти For kids Имунеле п/бут 100г,Имунеле,RU,/product/4690228021664-kz-napitok-pitevoy-imunele-for-kids-tutti-frutti-95ml100ml-pb
Молочные продукты и яйца,Йогурт,Биопродукт кисломолочный 1.9% Мюсли-яблоко Bio Max ст 130г,Bio Max,RU,/product/4690228036088-kz-bioyogurt-bio-max-yabloko-myusli-19-130gr-stak
Молочные продукты и яйца,Йогурт,Йогурт 2.6% густой Вишня-малина Чудо д/п 110г,Чудо,RU,/product/4690228035630-kz-yogurt-chudo-gustoy-vishnya-malina-4-110gr-dp
Молочные продукты и яйца,Йогурт,Продукт йогуртный 5.1% пастеризованный с соком персика и маракуйи Сливочная Услада ст 95г,Услада,RU,/product/4606779033407-kz-yogurt-uslada-zolotaya-persmarak-51-95gr-stak
Молочные продукты и яйца,Йогурт,Продукт йогуртный 2.5% пастеризованный фруктовый Клубника-Земляника Легкий йогуртер Чудо ст 115г,Чудо,RU,/product/4690228008733-kz-yogurt-chudo-klubnzeml-25-115gr
Молочные продукты и яйца,Йогурт,Продукт йогуртный 2.5% пастеризованный фруктовый Персик-Манго Легкий йогуртер Чудо ст 115г,Чудо,RU,/product/4690228008757-kz-yogurt-chudo-persmango-25-115gr
Молочные продукты и яйца,Йогурт,Биойогурт 3.2% питьевой ванильный Био-С Имун+ Food Master т/п 1000г,Food Master,KZ,/product/4870055004287-kz-kefir-foodmaster-bio-s-32-1l-tp
Молочные продукты и яйца,Йогурт,Биойогурт 2.2% питьевой Отруби-Злаки Активиа п/бут 690г,Активиа,RU,/product/4870206411742-kz-yogurt-pitevoy-danone-aktivia-zlaki-2-690ml-pb
Молочные продукты и яйца,Йогурт,Биойогурт 2.1% питьевой Клубника-Земляника Активиа п/бут 670г,Активиа,RU,/product/4870206411735-kz-napitok-pitevoy-danone-aktivia-klubnzeml-690ml-pb
Молочные продукты и яйца,Йогурт,Биойогурт 2.1% питьевой Чернослив Активиа п/бут 670г,Активиа,RU,/product/4870206411711-kz-yogurt-pitevoy-danone-aktivia-chernosliv-2-690ml-pb
Молочные продукты и яйца,Йогурт,Биойогурт 2.1% питьевой Клубника-Земляника Активиа п/бут 270г,Активиа,RU,/product/4870206411612-kz-napitok-pitevoy-danone-aktivia-klubnzeml-290ml-pb
Молочные продукты и яйца,Йогурт,Биойогурт 2.2% питьевой Отруби-Злаки Активиа п/бут 270г,Активиа,RU,/product/4870206411582-kz-napitok-pitevoy-danone-aktivia-zlaki-290ml-pb
Молочные продукты и яйца,Йогурт,Биойогурт 2.1% питьевой Чернослив Активиа п/бут 270г,Активиа,RU,/product/4870206411599-kz-napitok-pitevoy-danone-aktivia-chernosliv-290ml-pb
Молочные продукты и яйца,Йогурт,Продукт йогуртный 0.3% пастеризованный с лесными ягодами Фруктовый Alpenland Ehrmann ст 95г,Ehrmann,RU,/product/4606779450709-kz-yogurt-alpenland-alpiyskiy-vkus-les-yagodayablgrush-03-95gr
Молочные продукты и яйца,Йогурт,Йогурт 2.8% детский Amiran ст 180г,Amiran,KZ,/product/4870210310178-kz-yogurt-amiran-immunivit-detskiy-28-180gr-stak
Молочные продукты и яйца,Йогурт,Биойогурт 3.1% Мюсли Активиа ст 120г,Активиа,RU,/product/4870206411667-kz-yogurt-danone-aktivia-myusli-120gr-stak
Молочные продукты и яйца,Йогурт,Биойогурт 2.9% Клубника Активиа ст 120г,Активиа,RU,/product/4870206411940-kz-yogurt-danone-aktivia-klubn-120gr-stak
Молочные продукты и яйца,Йогурт,Биойогурт 3% Отруби-Злаки Активиа ст 120г,Активиа,RU,/product/4870206411698-kz-yogurt-danone-aktivia-otrubizlaki-120gr-stak
Молочные продукты и яйца,Йогурт,Бифидойогурт 2.9% термостатный натуральный Чернослив Активиа ст 120г,Активиа,RU,/product/4870206411650-kz-yogurt-danone-aktivia-chernosliv-120gr-stak
Молочные продукты и яйца,Йогурт,Биопродукт творожно-йогуртный 4.2% Чернослив-Курага-Инжир Активиа ст 130г,Активиа,RU,/product/4600605019696-kz-bioprodukt-danone-aktivia-tvorozhno-yogurtnyy-inzhirkuragachernosliv-42-130gr-stak
Молочные продукты и яйца,Йогурт,Напиток йогуртный 1.2% пастеризованный Лесные Ягоды Эрмигурт Ehrmann п/бут 290г,Ehrmann,RU,/product/4606779682100-kz-yogurt-pitevoy-ehrmann-lesnye-yagody-12-290ml-pb
Молочные продукты и яйца,Йогурт,Продукт кисломолочный 2.5% Черника-Ежевика Star Wars Actimel п/бут 100г,Actimel,RU,/product/4600605015636-kz-napitok-pitevoy-danone-actimel-chernikaezhevika-100ml-pb
Молочные продукты и яйца,Йогурт,Продукт кисломолочный 2.5% Клубника Actimel п/бут 100г,Actimel,RU,/product/4600605013267-kz-napitok-pitevoy-danone-actimel-klubnika-100ml-pb
Молочные продукты и яйца,Йогурт,Продукт кисломолочный 2.5% Киви-Клубника Star Wars Actimel п/бут 100г,Actimel,RU,/product/4600605021088-kz-napitok-pitevoy-danone-actimel-kiviklubn-100ml-pb
Молочные продукты и яйца,Йогурт,Напиток йогуртный 1.2% пастеризованный Клубника-Киви Эрмигурт Ehrmann п/бут 290г,Ehrmann,RU,/product/4606779682308-kz-yogurt-pitevoy-ehrmann-klubnkivi-12-290ml-pb
Молочные продукты и яйца,Йогурт,Напиток кисломолочный 1.2% с соком и пюре Мультифрукт Имунеле п/бут 100г,Имунеле,RU,/product/4607025393146-kz-napitok-pitevoy-imunele-multifrukt-09-100ml-pb
Молочные продукты и яйца,Йогурт,Пудинг 3.2% молочный ультрапастеризованный Шоколадный Эрмигурт Ehrmann ст 4х100г,Ehrmann,RU,/product/4606779608308-kz-puding-ehrmann-ermigurt-ekstra-royal-chocolate-32-100gr
Молочные продукты и яйца,Йогурт,Продукт йогуртный 0.3% пастеризованный Киви-крыжовник+Ананас Фруктовый Alpenland Ehrmann ст 4х95г,Ehrmann,RU,/product/4607014270229-kz-yogurt-alpenland-alpiyskiy-vkus-kivi-03-100gr
Молочные продукты и яйца,Йогурт,Продукт йогуртный 7.5% пастеризованный Абрикос+Персик-маракуйя Сливочный Alpenland Ehrmann ст 4х95г,Ehrmann,RU,/product/4607014270090-kz-yogurt-alpenland-slivoch-abrikos-75-100gr
Молочные продукты и яйца,Йогурт,Продукт йогуртный 0.3% пастеризованный Вишня+Нектарин-дикий апельсин Фруктовый Alpenland Ehrmann ст 4х95г,Ehrmann,RU,/product/4607014270212-kz-yogurt-alpenland-fruktovyy-vishnya-03-100gr
Молочные продукты и яйца,Йогурт,Продукт йогуртный 5.1% Персик-Маракуйя Сливочный йогуртер Чудо ст 4х115г,Чудо,RU,/product/4690228008368-kz-yogurt-chudo-persmarak-51-115gr-stak
Молочные продукты и яйца,Кефир,Кефир 2.5% из козьего молока Zeren п/бут 460мл,Zeren,KZ,/product/710535169065-kz-kefir-iz-kozego-moloka-25
Молочные продукты и яйца,Кефир,Айран 1.4% Турецкий Kokshe ст 250г,Kokshe,KZ,/product/4870235430028-kz-ayran-tureckiy-14-025kg-pst
Молочные продукты и яйца,Кефир,Кефир 3.2% Nәtige м/у 1000г,Nәtige,KZ,/product/4870003751065-kz-kefir-10-l-32-zhirn-finpak
Молочные продукты и яйца,Кефир,Масса творожная 0.1% сладкая нежирная с изюмом Nәtige м/у 200г,Nәtige,KZ,/product/4870003750709-kz-tvorozhnaya-massa-sladkaya-200g-0
Молочные продукты и яйца,Кефир,Продукт кисломолочный 1.5% Ацидофильный Nәtige т/п 900г,Nәtige,KZ,/product/4870003751355-kz-acidofilin-09kg-s-saharom-i-vanilinom-15-zhirn
Молочные продукты и яйца,Кефир,Продукт кисломолочный 1.5% Снежок Nәtige т/п 900г,Nәtige,KZ,/product/4870003750037-kz-snezhok-09kg-15-zhirn
Молочные продукты и яйца,Кефир,Кефир 2.5% Classic Nәtige т/п 900г,Nәtige,KZ,/product/4870003751485-kz-kefir-classic-09-kg-25-zhirn
Молочные продукты и яйца,Кефир,Кефир 2.5% Nәtige т/п 1000г,Nәtige,KZ,/product/4870003750044-kz-kefir-10-l-25-zhirn
Молочные продукты и яйца,Кефир,Кефир 1% Smart+ Nәtige т/п 900г,Nәtige,KZ,/product/4870003751515-kz-kefir-smart-09-kg-1-zhirn
Молочные продукты и яйца,Кефир,Кефир 1% Protein Nәtige т/п 900г,Nәtige,KZ,/product/4870003751492-kz-kefir-protein-09-kg-1-zhirn
Молочные продукты и яйца,Кефир,Продукт кисломолочный 1.5% с черносливом и орехами и витамином D Mio-D Nәtige т/п 450г,Nәtige,KZ,/product/4870003751096-kz-mio-d-0450kg-15-s-vitaminom-chernosliv-oreh
